PatientID	Country	State	City	ZIP	Address
3187	USA	IA	Sumner	50674	1111 Crater Lake Avenue
3188	USA	NV	Las Vegas	89106	909 West 1St Street
3189	USA	IN	Terre Haute	47802	620 Shadow Lane
3190	USA	NV	Reno	89502	1420 E Crossing Blvd
3191	USA	FL	Bonifay	32425	690 Edison Way
3192	USA	UT	Salt Lake City	84112	2600 Hospital Dr
3193	USA	UT	Salt Lake City	84103	50 North Medical Drive
3194	USA	OH	Canton	44708	356 North Virginia Street
3195	USA	UT	Salt Lake City	84108	1320 Mercy Drive Nw
3196	USA	UT	West Valley City	84120	501 Chipeta Way
3197	USA	UT	Salt Lake City	84113	3460 South Pioneer Parkway
3198	USA	UT	Salt Lake City	84124	100 Mario Capecchi Drive
3199	USA	UT	Midvale	84047	1200 East 3900 South
3200	USA	UT	Draper	84020	7309 South 180 West
3201	USA	UT	Riverton	84065	11925 S State St
3202	USA	IA	Chariton	50049	3741 West 12600 South
3203	USA	IA	Cedar Rapids	52403	1200 North 7Th Street
3204	USA	OR	Burns	97720	701 Tenth Street Se
3205	USA	IA	Anamosa	52205	557 W Washington Street
3206	USA	UT	Provo	84604	104 Broadway Place
3207	USA	UT	Salt Lake City	84103	306 West River Bend Lane
3208	USA	UT	Orem	84097	8Th Avenue C Street
3209	USA	UT	Salt Lake City	84106	1350 East 750 North
3210	USA	UT	Milford	84751	3802 South 700 East
3211	USA	UT	South Jordan	84095	850 North Main Street
3212	USA	UT	Syracuse	84075	5126 West Daybreak Parkway
3213	USA	UT	Murray	84107	2732 West 2700 South
3214	USA	IA	Iowa City	52242	4252 S Birkhill Blvd
3215	USA	IA	Iowa City	52245	200 Hawkins Drive
3216	USA	UT	Lehi	84043	500 East Market Street
3217	USA	UT	Delta	84624	3000 North Triumph Blvd
3218	USA	UT	Fillmore	84631	126 South White Sage Avenue
3219	USA	NY	Medina	14103	674 South State Highway 99
3220	USA	UT	Gunnison	84634	200 Ohio St
3221	USA	UT	Heber	84032	64 East 100 North Street
3222	USA	UT	Moab	84532	1485 United States Highway 40
3223	USA	UT	Monticello	84535	450 West Williams Way
3224	USA	IN	Elkhart	46514	380 West 100 North
3225	USA	OR	Gold Beach	97444	600 East Blvd
3226	USA	OR	Coos Bay	97420	94220 Fourth Street
3227	USA	OR	Coquille	97423	1775 Thompson Road
3228	USA	OR	Se Bandon	97411	940 East 5Th Street
3229	USA	OR	Reedsport	97467	900 11Th Street Se
3230	USA	OR	Roseburg	97471	600 Ranch Road
3231	USA	OR	Redmond	97756	2700 Nw Stewart Parkway
3232	USA	OR	Ontario	97914	1253 N Canal Blvd
3233	USA	OR	Lakeview	97630	351 Sw 9Th Street
3234	USA	OR	Cottage Grove	97424	700 South J Street
3235	USA	OR	Springfield	97477	1515 Village Drive Cottage
3236	USA	IN	Warsaw	46580	1460 G Street
3237	USA	UT	Mount Pleasant	84647	1535 Provident Dr
3238	USA	IN	Martinsville	46151	1100 South Medical Drive
3239	USA	TX	Dallas	75243	2209 John R Wooden Dr
3240	USA	VA	Pearisburg	24134	9525 Greenville Ave
3241	USA	VA	Midlothian	23113	159 Hartley Way
3242	USA	OR	Florence	97439	601 Watkins Centre Pkwy
3243	USA	OR	Eugene	97401	400 9Th Street
3244	USA	OR	Klamath Falls	97601	1255 Hilyard Street
3245	USA	OR	Springfield	97477	2865 Daggett Avenue
3246	USA	OR	Clackamas	97015	3333 Riverbend Drive
3247	USA	OR	Tualatin	97062	10180 Se Sunnyside Road
3248	USA	IN	Hobart	46342	19300 Sw 65Th Avenue
3249	USA	IA	Oelwein	50662	101 W 61St Ave
3250	USA	OR	Milwaukie	97222	201 8Th Avenue Southeast
3251	USA	OR	Oregon City	97045	10150 Se 32Nd Avenue
3252	USA	AZ	Laveen	85339	1500 Division Street
3253	USA	OR	Astoria	97103	7171 South 51St Avenue
3254	USA	AZ	Gilbert	85297	2111 Exchange Street
3255	USA	AZ	Tucson	85712	3555 South Val Vista Drive
3256	USA	AK	Anchorage	99506	"2221 North Rosemont Boulevard,Bldg 3, Suite 200"
3257	USA	AZ	Phoenix	85027	5955 Zeamer Ave.
3258	USA	AK	Anchorage	99508	2545 West Quail Avenue
3259	USA	AK	Anchorage	99508	1650 Bragaw Street
3260	USA	AK	Cordova	99574	2530 Debarr Road
3261	USA	OR	Seaside	97138	602 Chase Ave.
3262	USA	AK	Anchorage	99503	725 S Wahanna Road
3263	USA	AK	Bethel	99559	4800 Cordova Street
3264	USA	OR	Portland	97225	700 Chief Eddie Hoffman Highway
3265	USA	OR	Portland	97225	Sw Eastridge Street
3266	USA	IN	Greenwood	46143	9205 Sw Barnes Road
3267	USA	OR	Hillsboro	97123	607 S Greenwood Springs Dr
3268	USA	IA	Cedar Falls	50613	335 Se 8Th Avenue
3269	USA	IN	Lafayette	47904	515 College Street
3270	USA	MT	Dillon	59725	1501 Hartford St
3271	USA	MS	Lousville	39339	600 Hwy 91 South
3272	USA	IA	Waterloo	50702	923 South Church Street
3273	USA	OR	The Dalles	97015	3421 West 9Th Street
3274	USA	OH	Massillon	44646	1700 E 19Th Street
3275	USA	OH	Alliance	44601	875 Eighth Street Ne
3276	USA	OH	Canton	44710	200 East State Street
3277	USA	OH	Massillon	44646	2000 Sixth Street
3278	USA	OH	Canton	44710	2051 Wales Avenue Nw
3279	USA	OR	Enterprise	97828	2600 Sixth Street Sw
3280	USA	OR	La Grande	97850	601 Medical Parkway
3281	USA	OR	Dallas	97338	900 Sunset Drive
3282	USA	IA	Centerville	52544	525 Se Washington Street
3283	USA	IA	Osage	50461	One St. Joseph Drive
3284	USA	IA	Albia	52531	616 North 8Th Street
3285	USA	IN	Mishawaka	46544	6580 165Th St
3286	USA	SD	Eureka	57437	"215 W 4Th St,Ste 200"
3287	USA	OR	Portland	97216	410 9Th Street
3288	USA	OR	Portland	97227	10123 Se Market Street
3289	USA	OR	Portland	97210	2801 N Gantenbein Avenue
3290	USA	CT	Hartford	6112	"1015 Nw 22Nd Avenue, W121"
3291	USA	CT	New Britain	6053	490 Blue Hills Ave
3292	USA	OR	Gresham	97030	2150 Corbin Ave
3293	USA	OR	Portland	97210	24800 Se Stark Street
3294	USA	IA	Marshalltown	50158	"1015 Nw 22Nd Avenue, W121"
3295	USA	OR	Portland	97223	Three South Fourth Avenue
3296	USA	OR	Portland	97213	3181 Sw Sam Jackson Park Road
3297	USA	OR	Portland	97239	4805 Ne Glisan Street
3298	USA	SD	Mobridge	57601	3101 Sw Sam Jackson Park Road
3299	USA	SD	Gregory	57533	1401 10Th Avenue West
3300	USA	SD	Burke	57523	400 Park Avenue
3301	USA	OH	Massillon	44648	809 Jackson Street
3302	USA	OH	Akron	44308	3000 Erie Sw
3303	USA	OH	Barberton	44203	214 W Bowery St
3304	USA	OH	Akron	44310	155 5Th Street N E
3305	USA	CT	Bridgeport	6606	444 North Main Street
3306	USA	OR	Tillamook	97141	2800 Main St
3307	USA	NY	Harrison	10528	1000 Third Street
3308	USA	OH	Akron	44309	275 North St
3309	USA	PA	Norristown	19401	525 East Market Street
3310	USA	OH	Barberton	44203	1301 Powell Street
3311	USA	SD	Armour	57313	"155 Fifth Street, Ne"
3312	USA	SD	Freeman	57029	708 8Th Street
3313	USA	OR	Hermiston	97838	510 East 8Th Street
3314	USA	OR	Newberg	97132	610 Nw 11Th Street
3315	USA	OR	Mcminnville	97128	1001 Providence Drive
3316	USA	IN	Indianapolis	46250	2700 Se Stratus Ave
3317	USA	OR	Heppner	97836	8075 N Shadeland Ave
3318	USA	OR	Stayton	97383	564 E Pioneer Drive
3319	USA	OR	Silverton	97381	1401 N 10Th Avenue
3320	USA	OR	Corvallis	97330	342 Fairview Street
3321	USA	OR	Lincoln City	97367	3600 Nw Samaritan Drive
3322	USA	OR	Newport	97365	3043 Ne 28Th Street
3323	USA	OR	Lebanon	97355	930 Sw Abbey Street
3324	USA	OR	Forest Grove	97116	525 N Santiam Highway
3325	USA	IA	Hampton	50441	1809 Maple St
3326	USA	AZ	Scottsdale	85260	1720 Central Avenue East Po Box 417
3327	USA	AZ	Peoria	85381	9630 E Shea Blvd
3328	USA	AZ	Phoenix	85012	13216 N. Plaza Del Rio Blvd
3329	USA	AZ	Mesa	85206	40 East Indianola Ave
3330	USA	AZ	Scottsdale	85260	6644 E. Baywood Ave.
3331	USA	AZ	Phoenix	85008	11250 North 92Nd Street
3332	USA	AZ	Phoenix	85031	2601 E Roosevelt
3333	USA	AZ	Mesa	85209	5102 West Campbell Avenue
3334	USA	AZ	Phoenix	85008	1301 S. Crismon Road
3335	USA	AZ	Phoenix	85032	750 North 40Th Street
3336	USA	CT	Danbury	6810	3929 East Bell Road
3337	USA	CT	New London	6320	24 Hospital Ave
3338	USA	CT	Norwich	6360	365 Montauk Ave
3339	USA	CT	Stafford Springs	6076	326 Washington St
3340	USA	CT	Vernon	6066	201 Chestnut Hill Rd
3341	USA	CT	Putnam	6260	31 Union St
3342	USA	CT	Willimantic	6226	320 Pomfret Street
3343	USA	SD	Eagle Butte	57625	112 Mansfield Ave
3344	USA	AZ	Mesa	85203	317 Main Street
3345	USA	AZ	Phoenix	85013	433 E. 6Th Street
3346	USA	OR	Medford	97504	"350 West Thomas Road,3Rd Floor"
3347	USA	AZ	Phoenix	15006	2825 E Barnett Road
3348	USA	IN	Madison	47250	"1012 East Willetta,4Th Floor"
3349	USA	AZ	Phoenix	85006	1 Kings Daughters Dr
3350	USA	AZ	Phoenix	85015	1800 East Van Buren Street
3351	USA	AZ	Phoenix	85018	6501 N. 19Th Ave.
3352	USA	AZ	Goodyear	85338	3550 E. Pinchot Ave
3353	USA	OH	Akron	44308	13677 W Mcdowell Road
3354	USA	CT	New Haven	6511	200 East Market Street
3355	USA	CT	Waterbury	6721	1450 Chapel St
3356	USA	CT	Waterbury	6706	64 Robbins St
3357	USA	CT	Meriden	6450	56 Franklin St
3358	USA	CT	Milford	6460	435 Lewis Ave
3359	USA	CT	New Haven	6504	300 Seaside Avenue
3360	USA	CT	Derby	6418	20 York St
3361	USA	AZ	Phoenix	85006	130 Division St
3362	USA	CT	West Haven	6516	1800 E Van Buren Street
3363	USA	CT	Hartford	6105	950 Campbell Avenue
3364	USA	CT	Hartford	6102	114 Woodland Street
3365	USA	CT	Manchester	6040	80 Seymour Street
3366	USA	CT	Bristol	6010	71 Haynes St
3367	USA	CT	New Britain	6050	Brewster Rd
3368	USA	CT	Farmington	6032	100 Grand Street
3369	USA	CT	Hartford	6106	263 Farmington Ave
3370	USA	NM	Albuquerque	87106	282 Washington Street
3371	USA	CT	Bridgeport	6610	2600 Marble Ave Ne
3372	USA	CT	Greenwich	6830	267 Grant Street
3373	USA	CT	West Hartford	6117	5 Perryridge Rd
3374	USA	CT	Middletown	6457	1 Abrahms Boulevard
3375	USA	CT	Sharon	6069	28 Crescent St
3376	USA	CT	Torrington	6790	"50 Hospital Hill Road, Po Box 789"
3377	USA	CT	New Milford	6776	540 Litchfield St
3378	USA	FL	Fort Walton Beach	32547	21 Elm St
3379	USA	FL	Live Oak	32060	1000 Mar-Walt Dr
3380	USA	FL	Lake City	32055	1100 Sw 11Th St
3381	USA	FL	Lake City	32025	340 Nw Commerce Dr
3382	USA	AZ	Scottsdale	85255	619 S Marion Ave
3383	USA	SD	Webster	57274	17500 North Perimiter Drive
3384	USA	AZ	Tucson	85710	1401 West First Street
3385	USA	AZ	Tucson	85712	7220 East Rosewood Dr
3386	USA	OH	Akron	44304	2650 North Wyatt
3387	USA	AZ	Oro Valley	85755	29 North Adams Street
3388	USA	SD	Gettysburg	57442	1551 E Tangerine Road
3389	USA	FL	Jacksonville	32258	606 East Garfield Avenue
3390	USA	FL	Jacksonville	32216	14550 Old Saint Augustine Rd
3391	USA	SD	Clear Lake	57226	3625 University Blvd S
3392	USA	FL	Chattahoochee	32324	701 3Rd Avenue South
3393	USA	FL	Panama City	32401	100 N Main St
3394	USA	SD	Britton	57430	615 N Bonita Ave
3395	USA	NV	Carson City	89703	413 9Th Street
3396	USA	FL	Miramar Beach	32550	775 Fleischmann Way
3397	USA	OH	Youngstown	44505	7800 Us Hwy 98 W
3398	USA	AZ	Payson	85541	615 Churchill-Hubbard Rd
3399	USA	AZ	Flagstaff	86004	807 S. Ponderosa
3400	USA	FL	Fernandina Beach	32034	2187 N. Vickey Street
3401	USA	CT	Rocky Hill	6067	1250 S 18Th St
3402	USA	HI	Honokaa	96727	287 West St
3403	USA	NE	Atkinson	68713	45-547  Plumeria St
3404	USA	NE	O'Neill	68763	406 W Neely St
3405	USA	NE	Aurora	68818	300 North 2Nd St
3406	USA	NE	Alma	68920	1423 Seventh St
3407	USA	NY	Olean	14760	717 North Brown St
3408	USA	PA	Lehighton	18235	515 Main St
3409	USA	PA	Palmerton	18071	211 North 12Th Street
3410	USA	PA	Latrobe	15650	135 Lafayette Avenue
3411	USA	IA	Webster City	50595	1 Mellon Way
3412	USA	IA	Winterset	50273	2350 Hospital Drive
3413	USA	NV	Sparks	89434	300 West Hutchings Street
3414	USA	PA	Monongahela	15063	2375 East Prater Way
3415	USA	PA	Washington	15301	1163 Country Club Road
3416	USA	PA	Honesdale	18431	100 Trich Drive
3417	USA	PA	Waymart	18472	601 Park Street
3418	USA	NV	Incline Village	89451	Po Box 256
3419	USA	PA	Washington	15301	880 Alder Avenue
3420	USA	PA	Canonsburg	15317	155 Wilson Avenue
3421	USA	PA	Sayre	18840	100 Medical Boulevard
3422	USA	MN	New Ulm	56073	One Guthrie Square
3423	USA	MN	Sleepy Eye	56085	1324 Fifth Street North
3424	USA	PA	Doylestown	18901	400 - 4Th Ave Nw
3425	USA	NY	Syracuse	13203	833 East Butler Avenue
3426	USA	PA	Langhorne	19114	301 Prospect Ave
3427	USA	PA	Bristol	19007	380 North Oxford Valley Road
3428	USA	PA	Reading	19601	501 Bath Road
3429	USA	PA	Langhorne	19047	145 North 6Th Street
3430	USA	NE	Red Cloud	68970	280 Middletown Boulevard
3431	USA	NE	Henderson	68371	621 N Franklin St
3432	USA	NE	York	68467	1621 Front Street
3433	USA	NE	Benkelman	69021	2222 North Lincoln Ave
3434	USA	NE	Fremont	68025	1313 North Cheyenne St
3435	USA	PA	Altoona	16602	450 East 23Rd St
3436	USA	PA	Tyrone	16686	2005 Valley View Boulevard
3437	USA	PA	York	17405	187 Hospital Drive
3438	USA	PA	Roaring Spring	16673	"1001 S George Street,5Th Floor"
3439	USA	PA	Reading	19607	105 Nason Drive
3440	USA	NE	Omaha	68105	1623 Morgantown Road
3441	USA	PA	York	17402	4102 Woolworth Ave
3442	USA	NE	West Point	68788	1861 Powder Mill Road
3443	USA	NE	Valentine	69201	430 North Monitor St
3444	USA	NE	Omaha	68114	510 North Green St
3445	USA	NE	Omaha	68124	7915 Farnam Drive
3446	USA	PA	Wyomissing	19610	1870 South 75Th Street
3447	USA	PA	York	17405	2752 Century Boulevard
3448	USA	PA	Tunkhannock	18657	1001 South George Street
3449	USA	PA	Everett	15537	880 Sr 6
3450	USA	NE	Sidney	69162	10455 Lincoln Highway
3451	USA	PA	Beaver	15009	645 Osage St
3452	USA	NE	Osceola	68651	1000 Dutch Ridge Road
3453	USA	NE	Mccook	69001	531 Beebe St
3454	USA	NE	Bassett	68714	1301 East H St
3455	USA	NE	Falls City	68355	102 East South Street
3456	USA	NE	Columbus	68601	2307 Barada St
3457	USA	PA	Beaver	15009	4600 38Th St
3458	USA	PA	Kittanning	16201	1000 Dutch Ridge Road
3459	USA	PA	Pittsburgh	15213	One Nolte Drive
3460	USA	PA	Mckeesport	15132	200 Lothrop Street
3461	USA	PA	Pittsburgh	15217	1500 Fifth Avenue  6 Crawford
3462	USA	PA	Oakdale	15071	6301 Northumberland Street
3463	USA	PA	Mckees Rocks	15136	7777 Steubenville Pike
3464	USA	PA	Pittsburgh	15215	25 Heckel Road
3465	USA	PA	Pittsburgh	15241	815 Freeport Road
3466	USA	PA	Pittsburgh	15212	2575 Boyce Plaza Road
3467	USA	PA	Sewickley	15143	1004 Arch Street
3468	USA	PA	Pittsburgh	15224	303 Camp Meeting Road
3469	USA	PA	Pittsburgh	15224	4800 Friendship Avenue
3470	USA	PA	Pittsburgh	15243	One Childrens Hospital Dr  4401 Penn Ave
3471	USA	PA	Pittsburgh	15219	1000 Bower Hill Road
3472	USA	PA	Pittsburgh	15213	1400 Locust Street
3473	USA	PA	Monroeville	15146	200 Lothrop Street
3474	USA	NE	David City	68632	2570 Haymaker Road
3475	USA	NE	Oakland	68045	372 South 9Th St
3476	USA	NE	Chadron	69337	601 East Second St
3477	USA	NE	Imperial	69033	825 Centennial Drive
3478	USA	NE	Gothenburg	69138	600 W 12Th St
3479	USA	PA	Pittsburgh	15238	910 20Th St
3480	USA	PA	Pittsburgh	15212	Guys Run Road
3481	USA	PA	Pittsburgh	15213	320 East North Avenue
3482	USA	MO	Blue Springs	64014	300 Halket Street
3483	USA	PA	Mckeesport	15132	201 West R.D. Mize Rd
3484	USA	PA	Pittsburgh	15236	1500 Fifth Avenue
3485	USA	PA	Natrona Heights	15065	565 Coal Valley Road  P O Box 18119
3486	USA	PA	Gettysburg	17325	1301 Carlisle Street
3487	USA	MN	Luverne	56156	147 Gettys Street  Po Box 3786
3488	USA	NE	Cozad	69130	1600 North Kniss Avenue
3489	USA	NE	Lexington	68850	300 East 12Th St
3490	USA	NE	Callaway	68825	1201 North Erie St
3491	USA	NE	Ainsworth	69210	211 E Kimball St
3492	USA	PA	Titusville	16354	945 East Zero St
3493	USA	PA	Clarion	16214	406 West Oak Street
3494	USA	PA	Clarion	16214	One Hospital Drive
3495	USA	PA	Lock Haven	17745	2 Hospital Drive
3496	USA	NE	Ogallala	69153	24 Cree Drive
3497	USA	NE	Kimball	69145	2601 North Spruce St
3498	USA	NE	Neligh	68756	505 South Burg St
3499	USA	NE	Tilden	68781	102 West 9Th St
3500	USA	NE	Wayne	68787	308 West 2Nd
3501	USA	NV	Yerington	89447	1200 Providence Rd
3502	USA	PA	Renovo	17764	213 South Whitacre
3503	USA	PA	Coaldale	18218	1001 Pine Street
3504	USA	PA	Philadelphia	19114	360 West Ruddle Street
3505	USA	PA	Philadelphia	19114	10800 Knights Road
3506	USA	PA	Philadelphia	19111	4900 Frankford Avenue
3507	USA	PA	Philadelphia	19102	6129 Palmetto Street
3508	USA	PA	Philadelphia	19111	230 North Broad Street
3509	USA	PA	Philadelphia	19102	7600 Central Avenue
3510	USA	NE	Blair	68008	1513 Race Street
3511	USA	NV	Fallon	89406	810 North 22Nd St
3512	USA	PA	Philadelphia	19143	801 East Williams Avenue
3513	USA	PA	Philadelphia	19122	501 South 54Th Street
3514	USA	PA	Philadelphia	19111	136 West Diamond Street
3515	USA	NV	Las Vegas	89128	333 Cottman Avenue
3516	USA	PA	Philadelphia	19131	2500 North Tenaya
3517	USA	NV	Las Vegas	89119	4200 Monument Road
3518	USA	PA	Philadelphia	19140	2075 East Flamingo Road
3519	USA	NE	Osmond	68765	"3401 N Broad Street,Hosp Admin Suite D"
3520	USA	NE	Grant	69140	402 North Maple St
3521	USA	PA	Philadelphia	19128	900 Lincoln Ave
3522	USA	PA	Philadelphia	19124	
3523	USA	PA	Philadelphia	19107	1331 East Wyoming Avenue
3524	USA	PA	Philadelphia	19146	111 South 11Th Street
3525	USA	PA	Philadelphia	19104	1800 Lombard Street
3526	USA	PA	Philadelphia	19130	51 North 39Th Street
3527	USA	OH	Warren	44482	16Th Street & Girard Avenue
3528	USA	PA	Philadelphia	19124	"1350 E Market St,9Th Floor"
3529	USA	PA	Philadelphia	19122	4641 Roosevelt Boulevard
3530	USA	PA	Philadelphia	19104	Girard Avenue At 8Th Street
3531	USA	PA	Philadelphia	19128	University & Woodland Avenues
3532	USA	PA	Pleasant Gap	16823	5800 Ridge Avenue
3533	USA	PA	Centre Hall	16828	550 West College Avenue
3534	USA	OH	Marysville	43040	132 The Meadows Drive
3535	USA	OH	Van Wert	45891	500 London Avenue
3536	USA	PA	State College	16803	1250 S Washington Street
3537	USA	PA	Hastings	16646	1800 East Park Avenue
3538	USA	PA	Johnstown	15901	290 Haida Avenue  Po Box 689
3539	USA	PA	Coatesville	19320	320 Main Street
3540	USA	OH	Mason	45040	201 Reeceville Road
3541	USA	OH	Franklin	45005	4075 Old Western Row Road
3542	USA	OH	Marietta	45750	One Medical Center Drive
3543	USA	PA	Paoli	19301	401 Matthew Street
3544	USA	PA	West Chester	19380	255 West Lancaster Avenue
3545	USA	PA	West Grove	19390	701 East Marshall Street
3546	USA	NV	Gardnerville	89410	1015 West Baltimore Pike
3547	USA	NV	Caliente	89008	1107 Highway 395
3548	USA	NV	Winnemucca	89445	700 North Spring Street
3549	USA	PA	Malvern	19355	118 East Haskell Street
3550	USA	PA	Phoenixville	19468	655 Sugartown Road  P O Box 275
3551	USA	PA	Downingtown	19335	140 Nutt Road  Po Box 3001
3552	USA	NE	Wahoo	68066	151 Woodbine Road
3553	USA	NE	Scottsbluff	69361	1760 County Rd J
3554	USA	PA	Malvern	19355	4021 Ave B
3555	USA	PA	Coatesville	19320	414 Paoli Pike  Po Box 3007
3556	USA	NV	Batte Mtn	89820	1400 Black Horse Road
3557	USA	PA	Dubois	15801	535 South Humboldt Street
3558	USA	PA	Meyersdale	15552	100 Hospital Avenue
3559	USA	NE	Friend	68359	200 Hospital Drive
3560	USA	NE	Crete	68333	905 Second St
3561	USA	NE	Minden	68959	2910 Betten Dr
3562	USA	NE	Tecumseh	68450	727 East 1St St
3563	USA	NE	Fairbury	68352	202 High St
3564	USA	NV	Pahrump	89048	2200 H St
3565	USA	PA	Susquehanna	18847	360 South Lola Lane
3566	USA	NV	Hawthorne	89415	2872 Turnpike Street
3567	USA	NV	Tonopah	89049	First And 'A' Street
3568	USA	NV	Lovelock	89419	825 South Main Street
3569	USA	IA	Orange City	51041	855 Sixth Street
3570	USA	IA	Clarion	50525	1000 Lincoln Circle Se
3571	USA	IA	Belmond	50421	1316 South Main Street
3572	USA	IA	Sioux Center	51250	403 First Street Se
3573	USA	IA	Washington	52353	1101 9Th St Se
3574	USA	IA	Corydon	50060	400 East Polk - Po Box 909
3575	USA	IA	Decorah	52101	417 South East Street
3576	USA	IN	Fort Wayne	46807	901 Montgomery Street
3577	USA	WY	Lusk	82225	2626 Fairfield Ave
3578	USA	WY	Newcastle	82701	921 South Ballancee Avenue
3579	USA	IN	Portage	46368	1124 Washington Blvd
3580	USA	IN	Richmond	47374	3630 Willowcreek Rd
3581	USA	WY	Powell	82435	Chester Blvd
3582	USA	KS	Coffeyville	67337	777 Avenue H
3583	USA	KS	Colby	67701	1400 W 4Th St
3584	USA	KS	Atchison	66002	100 E College Drive
3585	USA	KS	Anthony	67003	800 Ravin Hill Drive
3586	USA	WY	Sundance	82729	1101 E Spring Street
3587	USA	KS	Ashland	67831	713 Oak Street
3588	USA	KS	Atwood	67730	709 Oak Street
3589	USA	KS	Beloit	67420	707 Grant St
3590	USA	KS	Caldwell	67022	400 W 8Th Street P O Box 399
3591	USA	KS	Clay Center	67432	601 South Osage Street
3592	USA	WY	Torrington	82240	617 Liberty
3593	USA	KS	Concordia	66901	2000 Campbell Drive
3594	USA	KS	Dighton	67839	1100 Highland Drive
3595	USA	KS	El Dorado	67042	235 West Vine  Po Box 969
3596	USA	KS	Dodge City	67801	720 W Central St
3597	USA	KS	Elkhart	67950	3001 Avenue A
3598	USA	KS	Ellinwood	67526	445 N Hilltop
3599	USA	KS	Ellsworth	67439	605 N Main Street
3600	USA	KS	Emporia	66801	1604 Aylward Avenue
3601	USA	KS	Fredonia	66736	1201 West 12Th Avenue
3602	USA	WY	Wheatland	82201	1527 Madison
3603	USA	KS	Goodland	67735	201 14Th Street
3604	USA	KS	Hanover	66945	220 West Second Street
3605	USA	KS	Harper	67058	205 S Hanover Street
3606	USA	KS	Hiawatha	66434	700 West 13Th
3607	USA	KS	Hill City	67642	300 Utah Street
3608	USA	KS	Hillsboro	67063	304 West Prout Street
3609	USA	KS	Hutchinson	67502	701 S Main Street
3610	USA	KS	Hoisington	67544	1701 E 23Rd Avenue
3611	USA	MA	Cambridge	2138	250 W 9Th Street
3612	USA	KS	Holton	66436	1575 Cambridge Street
3613	USA	KS	Horton	66439	1110 Columbine Dr
3614	USA	KS	Hoxie	67740	240 West 18Th Street
3615	USA	KS	Hugoton	67951	826  18Th Street
3616	USA	KS	Independence	67301	1006 S Jackson
3617	USA	KS	Junction City	66441	800 West Myrtle Street
3618	USA	KS	Kansas City	66112	1102 St Mary'S Road
3619	USA	KS	Kansas City	66103	8929 Parallel Parkway
3620	USA	KS	Kansas City	66112	2205 West 36Th Avenue
3621	USA	KS	Leavenworth	66048	1731 North 90Th Street
3622	USA	KS	Kansas City	66160	711 Marshall Street
3623	USA	KS	Kiowa	67070	3901 Rainbow Blvd
3624	USA	KS	Lakin	67860	810 Drumm Street
3625	USA	KS	Larned	67550	500 Thorpe Street
3626	USA	KS	Larned	67550	1301 Ks Highway 264
3627	USA	KS	Leavenworth	66048	923 Carroll Avenue
3628	USA	KS	Leawood	66211	3500 South 4Th Street
3629	USA	KS	Liberal	67901	3651 College Blvd
3630	USA	WY	Worland	82401	315 West 15Th Street
3631	USA	KS	Lincoln	67455	400 South 15Th Street
3632	USA	KS	Lyons	67554	624 N Second
3633	USA	KS	Leoti	67861	619 South Clark Avenue
3634	USA	KS	Jetmore	67854	211 E Earl Street
3635	USA	KS	Lindsborg	67456	809 Bramley
3636	USA	MA	Dartmouth	2747	605 W Lincoln Street
3637	USA	KS	Johnson	67855	581 Faunce Corner Road
3638	USA	KS	Kinsley	67547	404 N Chestnut
3639	USA	KS	La Crosse	67548	620 West Eighth Street
3640	USA	KS	Lawrence	66044	801 Locust St
3641	USA	KS	Marysville	66508	325 Maine St
3642	USA	KS	Meade	67864	708 N 18Th Street
3643	USA	KS	Medicine Lodge	67104	510 E Carthage
3644	USA	KS	Minneapolis	67467	710 N Walnut Street
3645	USA	WY	Casper	82609	215 E 8Th Street
3646	USA	WY	Casper	82609	
3647	USA	WY	Evanston	82930	6550 East 2Nd Street
3648	USA	MA	Fall River	2720	190 Arrowhead Drive
